0x0	0xf
0x0	0xb
0xf	0x18
0xf	0x2076
0x18	0x2a76
0x18	0x28
0x49	0x69
0x69	0x4d
0x55	0xbfB0x55
0x73	0x55
0x37	0x8cB0x37
0x4f	0x73
0x28	0x2076
0x28	0x3476
0xbfB0x55	0xb2B0x55
0xb2B0x55	0xd8B0xb2B0x55
0xd8B0xb2B0x55	0xb9B0x55
0x8cB0x37	0x99B0x37
0x8cB0x37	0x9dB0x37
0x9dB0x37	0x79B0x9dB0x37
0x79B0x9dB0x37	0xe2B0x79B0x9dB0x37
0xe2B0x79B0x9dB0x37	0xd8B0xe2B0x79B0x9dB0x37
0xe9B0x79B0x9dB0x37	0xefB0x79B0x9dB0x37
0xe9B0x79B0x9dB0x37	0xf3B0x79B0x9dB0x37
0xd8B0xe2B0x79B0x9dB0x37	0xe9B0x79B0x9dB0x37
0xb9B0x55	0xd2B0x55
0xd2B0x55	0x60
0xa9B0x37	0x49
0x86B0x9dB0x37	0xa9B0x37
0xf3B0x79B0x9dB0x37	0x86B0x9dB0x37
