0x0	0x0	0
0xf	0xf	0
0x8	0x8	0
0x2	0x2	0
0x5	0x5	0
0x7	0x7	0
0xd	0xd	0
0x10	0x10	0
0x2f	0x2f	0
0x31	0x31	0
0x36	0x36	0
0x3c	0x3c	0
0x41	0x41	0
0x47	0x47	0
0x4c	0x4c	0
0x52	0x52	0
0x57	0x57	0
0x5d	0x5d	0
0x62	0x62	0
0x68	0x68	0
0x6d	0x6d	0
0x73	0x73	0
0x78	0x78	0
0x7e	0x7e	0
0x83	0x83	0
0x89	0x89	0
0x8e	0x8e	0
0x94	0x94	0
0x99	0x99	0
0x9f	0x9f	0
0xa4	0xa4	0
0xaa	0xaa	0
0xaf	0xaf	0
0xb5	0xb5	0
0xba	0xba	0
0xbc	0xbc	0
0xbd	0xbd	0
0xc1	0xc1	0
0xc7	0xc7	0
0xca	0xca	0
0xcf	0xcf	0
0xd1	0xd1	0
0xd4	0xd4	0
0xd6	0xd6	0
0xd9	0xd9	0
0xdf	0xdf	0
0xe2	0xe2	0
0xe4	0xe4	0
0xe8	0xe8	0
0xea	0xea	0
0xec	0xec	0
0xf1	0xf1	0
0xf6	0xf6	0
0xf7	0xf7	0
0xf8	0xf8	0
0xfe	0xfe	0
0xff	0xff	0
0x102	0x102	0
0x104	0x104	0
0x107	0x107	0
0x10a	0x10a	0
0x117	0x117	0
0x119	0x119	0
0x11b	0x11b	0
0x11d	0x11d	0
0x11e	0x11e	0
0x124	0x124	0
0x126	0x126	0
0x127	0x127	0
0x12a	0x12a	0
0x12c	0x12c	0
0x12d	0x12d	0
0x130	0x130	0
0x131	0x131	0
0x132	0x132	0
0x133	0x133	0
0x136	0x136	0
0x138	0x138	0
0x141	0x141	0
0x143	0x143	0
0x146	0x146	0
0x14a	0x14a	0
0x14c	0x14c	0
0x14d	0x14d	0
0x151	0x151	0
0x157	0x157	0
0x15a	0x15a	0
0x15d	0x15d	0
0x15e	0x15e	0
0x15f	0x15f	0
0x162	0x162	0
0x163	0x163	0
0x164	0x164	0
0x168	0x168	0
0x16e	0x16e	0
0x172	0x172	0
0x173	0x173	0
0x188	0x188	0
0x18a	0x18a	0
0x18c	0x18c	0
0x192	0x192	0
0x194	0x194	0
0x196	0x196	0
0x19e	0x19e	0
0x1a3	0x1a3	0
0x1a5	0x1a5	0
0x1a8	0x1a8	0
0x1a9	0x1a9	0
0x1aa	0x1aa	0
0x1ab	0x1ab	0
0x1ae	0x1ae	0
0x1b0	0x1b0	0
0x1b4	0x1b4	0
0x1b6	0x1b6	0
0x1b9	0x1b9	0
0x1bd	0x1bd	0
0x1bf	0x1bf	0
0x1c0	0x1c0	0
0x1c4	0x1c4	0
0x1ca	0x1ca	0
0x1cd	0x1cd	0
0x1d2	0x1d2	0
0x1d4	0x1d4	0
0x1d9	0x1d9	0
0x1db	0x1db	0
0x1df	0x1df	0
0x1e1	0x1e1	0
0x1e4	0x1e4	0
0x1e8	0x1e8	0
0x1ea	0x1ea	0
0x1eb	0x1eb	0
0x1ef	0x1ef	0
0x1f5	0x1f5	0
0x1f8	0x1f8	0
0x1fb	0x1fb	0
0x1fc	0x1fc	0
0x1fd	0x1fd	0
0x200	0x200	0
0x201	0x201	0
0x202	0x202	0
0x206	0x206	0
0x20c	0x20c	0
0x210	0x210	0
0x211	0x211	0
0x226	0x226	0
0x228	0x228	0
0x22a	0x22a	0
0x230	0x230	0
0x231	0x231	0
0x246	0x246	0
0x248	0x248	0
0x24a	0x24a	0
0x250	0x250	0
0x252	0x252	0
0x254	0x254	0
0x25c	0x25c	0
0x261	0x261	0
0x263	0x263	0
0x266	0x266	0
0x267	0x267	0
0x268	0x268	0
0x269	0x269	0
0x26c	0x26c	0
0x26e	0x26e	0
0x272	0x272	0
0x274	0x274	0
0x277	0x277	0
0x27b	0x27b	0
0x27d	0x27d	0
0x27e	0x27e	0
0x282	0x282	0
0x288	0x288	0
0x28b	0x28b	0
0x290	0x290	0
0x292	0x292	0
0x295	0x295	0
0x297	0x297	0
