0x0	0x0	0
0x40	0x40	0
0xf	0xf	0
0x8	0x8	0
0x1f	0x1f	0
0x2	0x2	0
0x5	0x5	0
0x7	0x7	0
0x9	0x9	0
0xd	0xd	0
0x10	0x10	0
0x12	0x12	0
0x14	0x14	0
0x19	0x19	0
0x1a	0x1a	0
0x24	0x24	0
0x25	0x25	0
0x2a	0x2a	0
0x2f	0x2f	0
0x30	0x30	0
0x35	0x35	0
0x3a	0x3a	0
0x45	0x45	0
0x4b	0x4b	0
0x50	0x50	0
0x56	0x56	0
0x5b	0x5b	0
0x61	0x61	0
0x66	0x66	0
0x6c	0x6c	0
0x71	0x71	0
0x76	0x76	0
0x7c	0x7c	0
0x81	0x81	0
0x87	0x87	0
0x8c	0x8c	0
0x92	0x92	0
0x97	0x97	0
0x9d	0x9d	0
0xa2	0xa2	0
0xa8	0xa8	0
0xad	0xad	0
0xb3	0xb3	0
0xb8	0xb8	0
0xbd	0xbd	0
0xc3	0xc3	0
0xc8	0xc8	0
0xc9	0xc9	0
0xce	0xce	0
0xd3	0xd3	0
0xd9	0xd9	0
0xde	0xde	0
0xe4	0xe4	0
0xe9	0xe9	0
0xef	0xef	0
0xf4	0xf4	0
0xfa	0xfa	0
0xff	0xff	0
0x105	0x105	0
0x10a	0x10a	0
0x10f	0x10f	0
0x115	0x115	0
0x11a	0x11a	0
0x120	0x120	0
0x125	0x125	0
0x12b	0x12b	0
0x130	0x130	0
0x136	0x136	0
0x13b	0x13b	0
0x141	0x141	0
0x146	0x146	0
0x14b	0x14b	0
0x151	0x151	0
0x156	0x156	0
0x157	0x157	0
0x15c	0x15c	0
0x161	0x161	0
0x162	0x162	0
0x167	0x167	0
0x16c	0x16c	0
0x172	0x172	0
0x177	0x177	0
0x17d	0x17d	0
0x182	0x182	0
0x188	0x188	0
0x18d	0x18d	0
0x193	0x193	0
0x198	0x198	0
0x19e	0x19e	0
0x1a3	0x1a3	0
0x1a8	0x1a8	0
0x1ae	0x1ae	0
0x1b3	0x1b3	0
0x1b9	0x1b9	0
0x1be	0x1be	0
0x1c4	0x1c4	0
0x1c9	0x1c9	0
0x1cf	0x1cf	0
0x1d4	0x1d4	0
0x1da	0x1da	0
0x1df	0x1df	0
0x1e5	0x1e5	0
0x1ea	0x1ea	0
0x1ef	0x1ef	0
0x1f5	0x1f5	0
0x1fa	0x1fa	0
0x1fb	0x1fb	0
0x200	0x200	0
0x205	0x205	0
0x20b	0x20b	0
0x210	0x210	0
0x216	0x216	0
0x21b	0x21b	0
0x221	0x221	0
0x226	0x226	0
0x22c	0x22c	0
0x231	0x231	0
0x237	0x237	0
0x23c	0x23c	0
0x241	0x241	0
0x247	0x247	0
0x24c	0x24c	0
0x252	0x252	0
0x257	0x257	0
0x25d	0x25d	0
0x262	0x262	0
0x268	0x268	0
0x26d	0x26d	0
0x273	0x273	0
0x278	0x278	0
0x27d	0x27d	0
0x282	0x282	0
0x283	0x283	0
0x289	0x289	0
0x28e	0x28e	0
0x290	0x290	0
0x291	0x291	0
0x295	0x295	0
0x29b	0x29b	0
0x29e	0x29e	0
0x2a1	0x2a1	0
